,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Telecom (Wireless),9,0.9904216099147867,0.8147215202830294,0.1308868704053692,7.567005054421088,6.224623736206379,40077.75399999999,37256.6,1.0757222612906168,-205.4,128.96200000000317,0.015211331924546165,0.17326191670751775,0.8241730346761865,0.09114942633395744,0.09713406085226489,-0.005984634518307455,208666.7,-1248.7939356413062,0.08067193422014671,0.09344468526281428,-0.012772751042667577,218933.273,-2796.380190985375,0.9331744548358994,0.20122710058700685,0.055900000000000005,0.14149547812180577,0.041925000000000004,0.06682554516410052,12847.970000000001,425.50000000000006,7306.736000000001,6881.236000000001,0.0329771640611559,7173.713,823.0500000000001,-6350.663,-0.5386135414511024,3734.1640000000043,5242.6,4965.1,0.014690906971413458,0,0,0.2013139981819109,0.01624038961892585,0.32449677573692737,0.029577694955639767,0.04432000000000001,0.05924285714285713,0.051735,0.061500000000000006,0.09114942633395744,0.09060239492647347,0.4141201259817034,0.10540881151459025,0.11361518497397177,0.11318235701946751,0.09716756529804503,0.11318235701946751,0.09716756529804503,0.11389706986686352,0.09788227814544104,0.3218849704803121,0.41688643635047645,0.32714132041372446,0.5858798740182967,0.0052563499334123635,0.09500146587016436,0.0004328279545042671,0.019128236760476817,2.516615345711633,2.5609958335719503,6.7443356591994155,8.694683583183284,2.333471062199577,2.3715764153141072,6.744644876973929,8.695082221513811,0.33333333333333337,227.44492500215455,35.7238893649095,11.916799289977435,8.506825836733263,8.60868537510998,1.3997862398552812,0.7148648997746431,0.6857758384116532,0.9124980810678852,0.7633748044351858,26282.88,5877.991999999999,6874.295999999999,1.1694973385469052,0.22364337545961474,0.22402704693247966,0.2615503323836657,0.2616501826029532,0.07161098851109457,0.773194598168325,0.21932781915486613,0.36439135683006474,0.20122710058700685,0.13713776204963993,0.06682554516410055,0.09344468526281428,0.10960396632581171,0.08828384566742538,0.015159851894464,0.26391443308510526,-0.15428639833206698
Telecom. Equipment,123,0.6695016735833432,0.6447997328309883,0.1269776393521994,5.2725950568850815,5.078057334508319,3761.5530000000012,1863.9979999999996,2.018002701719638,143.69199999999998,-0.031400000002577144,0.025943961116385063,0.6997149592549853,1.0866377632713191,0.053531388819399596,0.08496766087069876,-0.03143627205129917,50507.395,-1587.7642098224271,0.041634315899219974,0.08000551897235471,-0.038371203073134734,72404.8736932725,-2778.26211196923,0.8668512650804581,0.32863939150267846,0.0636,0.06272148537446547,0.047700000000000006,0.1331487349195419,1701.7223999999992,273.61999999999995,2302.102,2028.482,0.04016207923611978,31060.191,31268.959,208.76800000000003,0.010597449166452406,-35.41399999999953,2097.0600000000013,-292.34399999999914,0.019087536286443586,265.90700000000004,0.12679990081351983,1.221575198227668,0.050859447697662985,0.3706021789889601,0.019838849340774747,0.0647,0.048968867924528266,0.252140303030303,0.30828571428571433,0.053531388819399596,0.036833154319844616,0.22553890947988292,0.034364567825743104,0.04402839070249362,0.04086872204344121,0.03830537509152042,0.040879210651553026,0.03831520583855195,0.04087881155584794,0.03831480674284686,0.05650464355478865,0.14293363559537137,0.1518369905031745,0.774461090520117,0.09533234694838585,0.0864289920405827,0.0031596686590524116,0.002275087009854232,8.254889375741172,18.90346910556802,34.174240080253966,37.677861160572014,10.698453333301453,28.748450657724433,39.737092064066935,43.81102942446629,0.36585365853658536,81.93031499631395,61.443552260049515,39.39356245103711,87.88315027323705,26.36413751420102,0.8551851835004963,2.421709440581102,1.741363553388738,1.630507790818434,1.6244209571671484,4477.6100000000015,377.10799999999995,796.9329999999997,2.113275242105709,0.08422082316235667,0.10551518394215019,0.1779817804587714,0.2584214537023525,0.15360043906399962,0.578191842210878,0.1363847694117801,0.3595118894451626,0.32863939150267846,0.4088325788688418,0.13314873491954193,0.08000551897235471,0.09596619166652753,0.3465132444485342,0.2838303197582751,0.2803807601807216,0.3496036178915369
Telecom. Services,16,0.503901669395629,0.5649676012860699,0.14662789414178914,3.4366016940020714,3.853070417418301,16871.978999999996,32964.14,0.5118282776374569,6.384,56.76220000000103,-0.11680077939982719,-2.0238084526432147,0.7939722290871583,0.04927935345672858,0.07925168025208261,-0.029972326795354033,152726.05,-4577.555080763579,0.05105294704723576,0.07020859243596048,-0.019155645388724718,172844.58444822402,-3310.9495670516626,0.7577312593820185,0.23711721964412258,0.055900000000000005,0.13901219940222242,0.041925000000000004,0.24226874061798157,5850.572700000002,73.016,295.28700000000003,222.27100000000002,0.0014553574848560546,19609.84,11743.039999999999,-7866.800000000001,-0.24534662274454394,1162.2910000000047,9114.766,-659.4030000000039,0.052110015270370166,79.84,0.008759413022780839,-1.8671658987963564,-0.09532432175965475,0.2226434550793681,0.010971725517683453,0.09141428571428571,0.05351,0.05842857142857143,0.1291,0.04927935345672858,0.04838882713517984,0.5523883693375831,0.05484247320995266,0.07401924307277072,0.07360074558891469,0.06336934406695624,0.07420204344961082,0.06388705418954113,0.07461566021166215,0.06430067095159248,0.2862217544074419,0.39596687550734594,0.29533496849901414,0.44761163066241694,0.009113214091572194,0.10974512109990398,0.000418497483856018,0.018556237603272664,3.0972549302996173,3.2019132481026538,11.637735210526142,14.962632240670537,2.961936584367606,3.0562437493658945,11.788940131201638,15.157036356258327,0.3125,33.2533303347518,70.01201053288109,14.389891057218644,13.070243144348114,12.49809928330309,0.9680944448724313,0.7131270564530708,0.7726059013922467,0.7329571869320823,0.8747634478402845,10404.909999999998,2266.451,704.1700000000001,0.31069279679993084,0.21782514216845705,0.22632055231430806,0.06767670263366048,0.07043565840591175,0.3197291092564509,0.45569369652361397,0.095669404965129,0.32677415442236524,0.23711721964412258,0.18696149151694227,0.24226874061798154,0.07020859243596048,0.08602448296457088,0.0989003437928557,0.007737160961803871,0.1776759806986326,-0.07122918697871813
Tobacco,2,1.563337372810425,1.2540599059021762,0.1075076116046299,14.541643605289604,11.664847606457002,321.83,27.300000000000022,11.788644688644679,0,63.267999999999915,0.18195585842148082,0.7039672721772455,1.128078542555186,0.19930271130216973,0.12859068926259581,0.07071202203957391,2954.3,208.90452671151323,0.32873896983611234,0.12712221019680475,0.20161675963930759,1743.141036568208,351.44644738718586,0.9818461298923549,0.4197579479649628,0.0636,0.1521775154645026,0.047700000000000006,0.01815387010764514,303.8,48.5,1.83,-46.67,-0.01579731239210642,24.330000000000002,0,-24.330000000000002,-0.12898334826564314,21.718,4.31,-4.61,0.0011366033755274261,3.77,0.8747099767981439,1.2618516651192355,0.4148198164772805,0.48403532608695654,0.09646955285516028,0.12300000000000001,0.281,0.0687,-0.0863,0.19930271130216973,0.1939517170075538,0.5052379983726607,0.2994304312449146,0.32181143205858426,0.3051769731489015,0.2587358995981245,0.30577206706995447,0.2592404336048036,0.3379465992099056,0.2914149657447547,0.4769629780309194,0.5859184296175752,0.5612540683482506,0.4947620016273393,0.08429109031733116,0.10895545158665582,0.016634458909682664,0.001765154597233523,10.420189074325386,13.166748356606144,13.770478126606887,16.290456510757448,7.502177353842439,8.827996627111855,13.770478126606887,16.290456510757448,0,24.915132624920016,26.646085688474315,17.81609195402299,12.034317170297493,17.450577445652172,,3.2788397102466726,5.369575377250327,5.22523393002441,4.210627561314182,696.3,107.73,142.95000000000002,1.3269284321915902,0.15471779405428696,0.15471779405428696,0.20529943989659633,0.20529943989659633,0.01848952657137371,1.2369075299215633,0.2088031979316377,0.4923029498664533,0.4197579479649628,1.4013611227378144,0.01815387010764513,0.12712221019680475,0.14377918867261985,0.2160292921074044,0.05349877949552481,0.08177379983726607,0.07244863710333603
Transportation,78,0.7177879963170256,0.9136931154557647,0.15716221138947042,4.567179285472411,5.813694700385085,11350.489000000005,6675.457999999998,1.7003311233476428,2765.0140000000006,-34.38239999999678,0.03153804949868148,0.7714658978287908,1.516393093228123,0.08814675450197493,0.10422042706663275,-0.016073672564657818,98316.57499999998,-1580.3084342286224,0.06879573520586643,0.08302264251587711,-0.01422690731001068,154852.169301377,-2203.067459404772,0.6249535672162337,0.26232575650875,0.0636,0.16922715378432612,0.047700000000000006,0.37504643278376626,5795.427500000001,717.8900000000001,7283.832,6565.942,0.06678367304800845,62982.36600000002,64469.489999999976,1487.1239999999525,0.01616635323188898,5816.462000000001,2866.830000000001,-863.5499999999984,0.010959454494923459,149.67200000000003,0.05220818813811771,1.0194180625959468,0.07013161509842812,0.33126753129685205,0.029200157755698914,0.045948936170212756,0.0783808620689655,0.12936785714285717,0.2526428571428571,0.08814675450197493,0.08426460795203088,0.0982776995986146,0.03690659474221517,0.05652104219477348,0.05470580123837838,0.04544809419931654,0.05478565081864095,0.0455144310623804,0.054639228561558464,0.04536800880529791,0.08278455933043277,0.12269010099619804,0.08835501350073986,0.9017223004013855,0.005570454170307093,0.03990554166576526,0.0018152409563951053,0.009202660832216575,10.04278797408381,10.704554997532965,16.51739558218604,22.135549005817868,10.38047690499222,11.07896429603319,16.74101089208267,22.435223832036016,0.20512820512820518,25.440379532757202,28.242214171340574,19.64822112341354,21.519599862342858,13.689434921665182,0.5418492759494277,1.2835731120258596,1.178293769451517,0.6529603338364778,0.917167177084706,14580.209000000008,3464.8790000000004,3737.73,1.0787476272620198,0.23764261541106843,0.2643897153373104,0.2563564075110307,0.2829036855294604,0.6001188767580876,0.630094439839684,0.12217194621155232,0.32618537644241513,0.26232575650875,0.3018620396238244,0.37504643278376626,0.08302264251587711,0.09902790324271282,0.07948844878023185,0.03783844475155861,0.08333001869202182,0.044215012591094484
Transportation (Railroads),10,0.9047839125508763,0.9558332817487285,0.20067641238817577,4.508670958302361,4.763057453408251,2304.5200000000004,2400.2700000000004,0.9601086544430418,0,-4.230600000000777,-0.003686178939722995,-0.027007669483265283,0.29058186769981853,0.03834135522780407,0.10723766297320896,-0.0688963077454049,80799.69999999998,-5566.80099693639,0.042266537859446375,0.09405752898461696,-0.051790991125170584,93340.64859139503,-4834.204702814606,0.7981994089875275,0.22068570612589897,0.055900000000000005,0.22356019599188764,0.041925000000000004,0.20180059101247252,2865.21,14.261000000000001,0,-14.261000000000001,-0.0001764981800675003,5355.53,3236.7,-2118.83,-0.09183197604115649,2349.862,452.7,-60.19999999999999,0.0038060791331522357,11.9,0.026286724099845372,-0.1925076651055361,-0.008136632515416766,0.07513307101101685,0.0028807037649892253,0.052304,0.04132857142857142,0.029359999999999997,0.15156666666666666,0.03834135522780407,0.038236772164116854,0.16220859709988902,0.1142188761609108,0.18775914257588547,0.18738529150428967,0.14549339900959368,0.18753651322013318,0.14561081356900496,0.1873805354742265,0.14545483582309832,0.3121767054650832,0.3339957453240963,0.31342324439315555,0.837791402900111,0.0012465389280723808,0.02181903985901316,0.0003738510715957983,0.02618974232296455,12.98642829837036,13.044930087884367,19.247854873068057,26.44714943766092,11.94621486051599,11.993916760132633,19.965292920881105,27.4329315618458,0.19999999999999996,33.27417869069944,78.45446493225342,20.2443872641895,24.659930840717532,24.891844856813254,1.6423033774013582,1.1308963053082548,1.120331897577586,3.3654412659319917,3.7442214198006503,4923.1,1236.5400000000002,1660.94,1.3432157471654778,0.25117101013589,0.26515279289082333,0.3373768560459873,0.37652792890823356,0.2528197700226884,0.8034813114626013,0.11196330934164211,0.2186248810026504,0.22068570612589897,0.25020292964108864,0.2018005910124725,0.09405752898461696,0.11022586685138491,0.12104737290353977,0.041174497015459145,0.1496189594847197,0.017542611279684088
Trucking,21,0.7424305020700902,0.8792155769515168,0.12598754717385807,5.89288797761547,6.978591112169462,749.4590000000002,463.179,1.6180763808376464,62.173,0.6672000000000082,0.05215973011777469,,0.7076886783651108,0.021134116521369335,0.1017518353097286,-0.08061771878835927,7524.800000000002,-606.632210338646,-0.007861282418054186,0.0854115307849013,-0.09327281320295548,9457.958286774792,-882.1703765636901,0.6976919575219998,0.3593814806660198,0.0636,0.11844729345359342,0.047700000000000006,0.3023080424780003,218.67600000000002,28.560000000000002,246.96300000000005,218.40300000000005,0.029024425898362745,3254.0760000000005,3625.6299999999997,371.5539999999992,0.07380083622170786,72.36199999999997,361.69199999999995,89.26099999999997,0.022246743181902052,2.234,0.006176525883901221,,,-0.3750613091869459,-0.007926589411014246,-0.08961111111111113,0.12113125,0.0473,,0.021134116521369335,0.020959270527950834,0.11271243289921697,0.02375961597360939,-0.007151490522598005,-0.012766666318058832,-0.011254489246259611,-0.012714013191563293,-0.011208072740089338,-0.012614331271311814,-0.01110839081983786,0.11248743144253422,0.20676991434705502,0.1173460286346475,0.887287567100783,0.004858597192113294,0.0942824829045208,0.005615175795460827,0.009972823529235996,25.304156606895447,27.09713533420514,,,18.956595661203586,19.775375690851632,,,0.33333333333333337,63.33154509064715,50.90821476971231,70.66666666666667,,27.885897482604104,,1.3910665342126367,1.31128192761956,1.736440524764353,2.224481217275031,327.47999999999996,59.701,180.708,3.0268839717927674,0.18230426285574694,0.22993689320388347,0.551813851227556,0.8772233009708738,0.43329730150783335,0.663572459808925,0.10621605933658215,0.38250118313120623,0.3593814806660198,0.38486742658826517,0.30230804247800025,0.0854115307849013,0.10145209527925947,0.1363190598345507,0.285727945449846,0.08506295110476311,0.25081417359773733
Utility (General),4,0.6480496590852937,0.7381196627126774,0.14627768176914827,4.430270231572504,5.0460169575120775,183.20000000000002,78.30999999999997,2.339420252841273,0,6.448999999999998,0.05420593962999028,3.35069489451657,0.7173031469073863,0.05286233245646999,0.0916493678502277,-0.03878703539375771,2394.9,-92.89107106451034,0.014749851400340172,0.0726851710756502,-0.05793531967531003,2863.5034,-165.89798487033715,0.568498986397156,0.2620875875346536,0.0636,0.0809643134471276,0.047700000000000006,0.431501013602844,84,0,0,0,0,827.9000000000001,946.71,118.80999999999995,0.10111833594335122,-6.341999999999999,1.53,-0.11999999999999988,0.0003135374400590188,0,0,7.101406284043102,0.10474468742307765,0.3364928909952606,0.017787799073030183,0.19346999999999998,0.12219999999999999,,,0.05286233245646999,0.05384106806590017,0.11705452775073029,0.06163583252190847,0.020136319376825706,0.018958130477117818,0.017423198458796908,0.018958130477117818,0.017423198458796908,0.022097857838364165,0.020562925820043255,0.05886075949367088,0.14408471275559884,0.07236124634858812,0.8829454722492697,0.013500486854917235,0.08522395326192796,0.0011781888997078871,0.0030408958130477117,13.631880259346119,16.85586353944563,50.7537236774525,59.47732470004061,13.297113637892755,16.346980976013235,50.7537236774525,59.47732470004061,0.25,10.192538520216484,10.829715244198084,,11.727272727272727,8.400537634408602,,0.5155703580349709,0.5637752835963543,0.75365141187926,0.9621957156767283,181.6,13.02,21.74,1.6697388632872503,0.07169603524229075,0.05313873195229128,0.1197136563876652,0.1364720652856246,0.7590180878552972,0.4703605428405927,0.27419058671445773,0.26575626003525393,0.2620875875346536,3.4215780318746014,0.431501013602844,0.0726851710756502,0.08853766128859086,0.1970009737098345,0.046139240506329116,0.13726874391431357,0.07465238558909447
Utility (Water),36,0.45784303699287293,0.8074564760350644,0.12479624119559458,3.6687245754084072,6.470198687871766,3641.104,2295.121,1.586454047520806,-31.324,3.9218000000000757,0.05745415060648867,0.3580696060067642,0.31390973581556403,0.08308052532822716,0.09661388368411061,-0.013533358355883457,39358.799999999996,-532.6567448575457,0.04168695394912845,0.06861633562636002,-0.02692938167723157,73110.63462359202,-1968.8241844433312,0.42761551631105843,0.2974826808395282,0.0636,0.1448494032431156,0.047700000000000006,0.5723844836889416,2382.9234,203.714,703.28,499.566,0.012692612579651819,12964.088000000002,16766.12,3802.0319999999974,0.07528534728192873,217.8750000000001,1345.9949999999997,-312.29500000000075,0.012584007443477402,21.806,0.01620065453437792,1.1178551677342317,0.04659997689913217,0.43631127276958404,0.03624896974832446,0.030889999999999994,0.07120096774193549,0.08384000000000001,0.12,0.06080878990213118,0.06033155296469363,0.3307666097025988,0.10428524619021934,0.2064151242650372,0.20609329616289923,0.1762408052012966,0.20622670161774803,0.17635488695562115,0.20639758510691192,0.17652577044478507,0.3365892321354032,0.45621203182202824,0.34198767414926456,0.6692333902974013,0.005398442013861353,0.11962279968662501,0.0003218281021379391,0.0022907921258868143,9.921431968057005,10.087519544439475,15.774120179220008,20.273843556706105,9.894778364304278,10.053477402003198,16.408603796142295,21.089319883919657,0.2777777777777778,20.212769781605093,32.23614941594594,8.857459003100187,12.12268060711904,10.54021170346517,0.8783509752887642,0.8010504081264391,0.9019012077658292,1.6441677479963084,3.3838922390308848,4871.980000000001,980.12,788.3169999999999,0.8043066155164672,0.20117488167028594,0.2438166820274145,0.1618062882031535,0.201259921724012,1.338549378719397,0.4029400803623943,0.1199165482368868,0.28763719300961477,0.3453890519857248,0.3889770411221266,0.5723844836889416,0.06861633562636002,0.08440869526615846,0.49014907970060295,0.06388252969262934,0.4541353996097628,-0.008148708461037954
Total Market,7266,0.7197130574470968,0.96958517151368,0.15248863001288868,4.719781779049789,6.358409616715217,783042.9580000016,412574.7900000014,1.8979418446774197,30446.386999999962,9112.964600005653,0.032751514880770466,0.5857857825760109,0.6456466259553646,0.08308052532822716,0.10822229828037948,-0.025141772952152322,10904000.707999999,-274145.9100706441,0.04168695394912845,0.08158287214747685,-0.0398959181983484,19390398.192626063,-773597.7401264121,0.5598411347584469,0.3453890519857248,0.0636,0.11388807566306426,0.047700000000000006,0.44015886524155307,510651.3152000004,68615.04499999991,360426.02799999947,291810.98299999954,0.02676182722419533,6157124.635000009,6523850.920000001,366726.28499999177,0.030531262737903235,67653.95000000251,324545.87299999985,-5886.121000000625,0.004983055479984251,15532.146999999999,0.04785809431630026,0.8663534155698537,0.03611563493853063,0.43631127276958404,0.03624896974832446,0.09297328270303802,0.09065677743431216,0.2787282576866762,0.20416990566037715,0.08308052532822716,0.07865350964913587,0.25005984512287815,0.07236082197359532,0.07838163496201275,0.07139016066216394,0.06325967264307311,0.07204315277614469,0.06383829674176943,0.07277106341979168,0.06456620738541642,0.11561093814906043,0.2112452169262492,0.13494465255125968,0.7499401548771218,0.01933371440219927,0.0956342787771888,0.006991474299848806,0.004877033437115212,9.212409611511617,10.805213095009957,16.77130927721773,21.610614306502573,13.706266288494678,15.99837672531671,25.673325927629353,33.08127799782436,0.30071566198733823,54.30319517152572,87.37184693968324,30.465226524105713,15.217519830215089,12.578629298432192,0.6160863550260876,1.2335012076013792,1.1192053455878508,1.2218527972914595,1.849587342075958,1429870.752999998,261207.03999999986,548684.1290000002,2.100571749520995,0.18267877670199487,0.2038585809481856,0.3837298775772645,0.44035469088341533,0.7862210150589724,0.6099302099356347,0.1525369678589328,0.36772880823333526,0.3453890519857248,0.3108921642083063,0.4401588652415531,0.08158287214747685,0.09756685547970578,0.20411609397331698,0.30178929289013245,,
